Company Name,Year_t,from_label,to_label
Barbrik Project Ltd.,2019,Healthy,Healthy
Barbrik Project Ltd.,2020,Healthy,Healthy
Barbrik Project Ltd.,2021,Healthy,Healthy
Barbrik Project Ltd.,2022,Healthy,Cash_Distress
Barclays Global Service Centre Pvt. Ltd.,2018,Healthy,Healthy
Barclays Global Service Centre Pvt. Ltd.,2019,Healthy,Healthy
Barclays Global Service Centre Pvt. Ltd.,2020,Healthy,Healthy
Barclays Global Service Centre Pvt. Ltd.,2021,Healthy,Healthy
Barclays Global Service Centre Pvt. Ltd.,2022,Healthy,Healthy
Barcom Industries Ltd.,2020,Healthy,Healthy
Barcom Industries Ltd.,2021,Healthy,Healthy
Barflex Polyfilms Ltd.,2018,Healthy,Healthy
Barflex Polyfilms Ltd.,2019,Healthy,Healthy
Barflex Polyfilms Ltd.,2022,Healthy,Healthy
Barista Coffee Co. Ltd.,2021,Healthy,Healthy
Barmalt Malting (India) Pvt. Ltd.,2018,Healthy,Healthy
Barmalt Malting (India) Pvt. Ltd.,2019,Healthy,Healthy
Barmalt Malting (India) Pvt. Ltd.,2020,Healthy,Healthy
Barmalt Malting (India) Pvt. Ltd.,2021,Healthy,Healthy
Barmalt Malting (India) Pvt. Ltd.,2022,Healthy,Healthy
Barmer Lignite Mining Co. Ltd.,2018,Healthy,Healthy
Barmer Lignite Mining Co. Ltd.,2019,Healthy,Healthy
Barmer Lignite Mining Co. Ltd.,2020,Healthy,Healthy
Barmer Lignite Mining Co. Ltd.,2021,Healthy,Healthy
Barmer Lignite Mining Co. Ltd.,2022,Healthy,Healthy
Barmer Power Transmission Service Ltd.,2020,Healthy,Healthy
Barmer Power Transmission Service Ltd.,2021,Healthy,Healthy
Barmer Power Transmission Service Ltd.,2022,Healthy,Healthy
Baroda Extrusion Ltd.,2019,Full_Distress,Acct_Distress
Baroda Extrusion Ltd.,2022,Full_Distress,Full_Distress
Baron Suppliers Pvt. Ltd. [Merged],2018,Healthy,Healthy
Barque Hotels Pvt. Ltd.,2018,Full_Distress,Acct_Distress
Barque Hotels Pvt. Ltd.,2019,Acct_Distress,Full_Distress
Barque Hotels Pvt. Ltd.,2022,Acct_Distress,Healthy
Barwa Adda Expressway Ltd.,2018,Acct_Distress,Healthy
Basant Agro Tech (India) Ltd.,2018,Healthy,Healthy
Basant Agro Tech (India) Ltd.,2019,Healthy,Healthy
Basant Agro Tech (India) Ltd.,2020,Healthy,Cash_Distress
Basant Agro Tech (India) Ltd.,2021,Cash_Distress,Cash_Distress
Basant Agro Tech (India) Ltd.,2022,Cash_Distress,Healthy
Basant Projects Ltd.,2018,Cash_Distress,Healthy
Basant Projects Ltd.,2019,Healthy,Cash_Distress
Basant Projects Ltd.,2020,Cash_Distress,Cash_Distress
Basant Projects Ltd.,2021,Cash_Distress,Cash_Distress
Basant Projects Ltd.,2022,Cash_Distress,Healthy
Basell Polyolefins India Pvt. Ltd.,2018,Healthy,Acct_Distress
Basell Polyolefins India Pvt. Ltd.,2019,Acct_Distress,Healthy
Basell Polyolefins India Pvt. Ltd.,2020,Healthy,Healthy
Basell Polyolefins India Pvt. Ltd.,2021,Healthy,Healthy
Basell Polyolefins India Pvt. Ltd.,2022,Healthy,Healthy
Basf Catalysts India Pvt. Ltd.,2018,Healthy,Cash_Distress
Basf Catalysts India Pvt. Ltd.,2019,Cash_Distress,Cash_Distress
Basf Catalysts India Pvt. Ltd.,2020,Cash_Distress,Healthy
Basf Catalysts India Pvt. Ltd.,2021,Healthy,Healthy
Basf Catalysts India Pvt. Ltd.,2022,Healthy,Healthy
Basil Commodities Pvt. Ltd.,2018,Healthy,Healthy
Basilic Fly Studio Ltd.,2020,Healthy,Healthy
Basilic Fly Studio Ltd.,2021,Healthy,Healthy
Basilic Fly Studio Ltd.,2022,Healthy,Cash_Distress
Basix Academy For Building Lifelong Employability Ltd.,2018,Healthy,Healthy
Basix Academy For Building Lifelong Employability Ltd.,2019,Healthy,Cash_Distress
Basix Academy For Building Lifelong Employability Ltd.,2020,Cash_Distress,Healthy
Bastian Solutions India Pvt. Ltd.,2018,Healthy,Healthy
Bastian Solutions India Pvt. Ltd.,2019,Healthy,Healthy
Bastian Solutions India Pvt. Ltd.,2020,Healthy,Healthy
Bata India Ltd.,2018,Healthy,Healthy
Bata India Ltd.,2019,Healthy,Healthy
Bata India Ltd.,2020,Healthy,Healthy
Bata India Ltd.,2021,Healthy,Healthy
Bata India Ltd.,2022,Healthy,Healthy
Bateli Tea Co. Ltd.,2018,Healthy,Healthy
Bateli Tea Co. Ltd.,2019,Healthy,Healthy
Bateli Tea Co. Ltd.,2020,Healthy,Healthy
Bateli Tea Co. Ltd.,2021,Healthy,Healthy
Bateli Tea Co. Ltd.,2022,Healthy,Healthy
Batliboi Environmental Engineering Ltd. [Merged],2022,Healthy,Healthy
Batliboi International Ltd.,2021,Acct_Distress,Healthy
Batliboi Ltd.,2018,Healthy,Acct_Distress
Batliboi Ltd.,2019,Acct_Distress,Full_Distress
Batliboi Ltd.,2020,Full_Distress,Healthy
Batliboi Ltd.,2021,Healthy,Healthy
Batliboi Ltd.,2022,Healthy,Healthy
Baumer India Pvt. Ltd.,2018,Healthy,Healthy
Baumer India Pvt. Ltd.,2019,Healthy,Healthy
Baumer India Pvt. Ltd.,2020,Healthy,Healthy
Baumer India Pvt. Ltd.,2021,Healthy,Healthy
Baumer India Pvt. Ltd.,2022,Healthy,Healthy
Baumer Technologies India Pvt. Ltd.,2018,Healthy,Healthy
Baumer Technologies India Pvt. Ltd.,2019,Healthy,Healthy
Baumer Technologies India Pvt. Ltd.,2020,Healthy,Healthy
Bawa Float Glass Ltd.,2018,Healthy,Cash_Distress
Bawa Industries Pvt. Ltd.,2018,Healthy,Cash_Distress
Bawa Industries Pvt. Ltd.,2019,Cash_Distress,Healthy
Bawa Industries Pvt. Ltd.,2020,Healthy,Cash_Distress
Bawa Industries Pvt. Ltd.,2021,Cash_Distress,Healthy
Bawa Industries Pvt. Ltd.,2022,Healthy,Cash_Distress
Baweja Studios Ltd.,2020,Healthy,Healthy
Baweja Studios Ltd.,2021,Healthy,Healthy
Baweja Studios Ltd.,2022,Healthy,Cash_Distress
Baxter Pharmaceuticals India Pvt. Ltd.,2018,Healthy,Healthy
Baxter Pharmaceuticals India Pvt. Ltd.,2019,Healthy,Healthy
Baxter Pharmaceuticals India Pvt. Ltd.,2020,Healthy,Healthy
Baxter Pharmaceuticals India Pvt. Ltd.,2021,Healthy,Acct_Distress
Baxter Pharmaceuticals India Pvt. Ltd.,2022,Acct_Distress,Healthy
Bay-Forge Pvt. Ltd.,2018,Healthy,Healthy
Bay-Forge Pvt. Ltd.,2019,Healthy,Healthy
Bay-Forge Pvt. Ltd.,2020,Healthy,Healthy
Bay-Forge Pvt. Ltd.,2021,Healthy,Healthy
Bay-Forge Pvt. Ltd.,2022,Healthy,Cash_Distress
Bayer Bioscience Pvt. Ltd.,2018,Healthy,Acct_Distress
Bayer Bioscience Pvt. Ltd.,2019,Acct_Distress,Healthy
Bayer Bioscience Pvt. Ltd.,2020,Healthy,Healthy
Bayer Bioscience Pvt. Ltd.,2021,Healthy,Cash_Distress
Bayer Bioscience Pvt. Ltd.,2022,Cash_Distress,Healthy
Bayer Cropscience Ltd.,2018,Healthy,Healthy
Bayer Cropscience Ltd.,2019,Healthy,Healthy
Bayer Cropscience Ltd.,2020,Healthy,Healthy
Bayer Cropscience Ltd.,2021,Healthy,Healthy
Bayer Cropscience Ltd.,2022,Healthy,Healthy
Bayer Pharmaceuticals Pvt. Ltd.,2019,Healthy,Full_Distress
Bayer Pharmaceuticals Pvt. Ltd.,2020,Full_Distress,Healthy
Bayer Pharmaceuticals Pvt. Ltd.,2021,Healthy,Acct_Distress
Bayer Pharmaceuticals Pvt. Ltd.,2022,Acct_Distress,Healthy
Bayer Science & Innovation Pvt. Ltd.,2018,Healthy,Healthy
Bayer Science & Innovation Pvt. Ltd.,2019,Healthy,Healthy
Bayer Science & Innovation Pvt. Ltd.,2020,Healthy,Healthy
Bayer Science & Innovation Pvt. Ltd.,2021,Healthy,Healthy
Bayer Science & Innovation Pvt. Ltd.,2022,Healthy,Healthy
Bayer Vapi Pvt. Ltd.,2018,Healthy,Healthy
Bayer Vapi Pvt. Ltd.,2019,Healthy,Healthy
Bayer Vapi Pvt. Ltd.,2020,Healthy,Healthy
Bayer Vapi Pvt. Ltd.,2021,Healthy,Healthy
Bayer Vapi Pvt. Ltd.,2022,Healthy,Healthy
Bayer Zydus Pharma Pvt. Ltd.,2019,Cash_Distress,Cash_Distress
Bayer Zydus Pharma Pvt. Ltd.,2020,Cash_Distress,Acct_Distress
Bayer Zydus Pharma Pvt. Ltd.,2021,Acct_Distress,Cash_Distress
Bayer Zydus Pharma Pvt. Ltd.,2022,Cash_Distress,Healthy
Bazaloni Group Ltd.,2019,Healthy,Healthy
Bazari Synthetics Pvt. Ltd.,2018,Cash_Distress,Healthy
Bazari Synthetics Pvt. Ltd.,2019,Healthy,Cash_Distress
Bazari Synthetics Pvt. Ltd.,2020,Cash_Distress,Acct_Distress
Bazari Synthetics Pvt. Ltd.,2021,Acct_Distress,Full_Distress
Beacon Elevator Co. Pvt. Ltd.,2018,Cash_Distress,Healthy
Beacon Elevator Co. Pvt. Ltd.,2019,Healthy,Healthy
Beacon Elevator Co. Pvt. Ltd.,2020,Healthy,Healthy
Beacon Elevator Co. Pvt. Ltd.,2021,Healthy,Healthy
Beam Global Spirits & Wine (India) Pvt. Ltd.,2018,Full_Distress,Full_Distress
Beam Global Spirits & Wine (India) Pvt. Ltd.,2019,Full_Distress,Full_Distress
Beam Global Spirits & Wine (India) Pvt. Ltd.,2020,Full_Distress,Full_Distress
Beam Global Spirits & Wine (India) Pvt. Ltd.,2021,Full_Distress,Full_Distress
Beam Global Spirits & Wine (India) Pvt. Ltd.,2022,Full_Distress,Full_Distress
Beardsell Ltd.,2018,Healthy,Healthy
Beardsell Ltd.,2019,Healthy,Healthy
Beardsell Ltd.,2020,Healthy,Healthy
Beardsell Ltd.,2021,Healthy,Healthy
Beardsell Ltd.,2022,Healthy,Healthy
Bearing Traders (India) Pvt. Ltd.,2018,Healthy,Cash_Distress
Bearing Traders (India) Pvt. Ltd.,2019,Cash_Distress,Healthy
Beauty Concepts Pvt. Ltd.,2019,Healthy,Healthy
Beaver International (India) Pvt. Ltd.,2018,Healthy,Healthy
Beawar Pali Pindwara Tollway Pvt. Ltd.,2018,Healthy,Healthy
Beawar Pali Pindwara Tollway Pvt. Ltd.,2019,Healthy,Healthy
Beawar Pali Pindwara Tollway Pvt. Ltd.,2020,Healthy,Acct_Distress
Beawar Pali Pindwara Tollway Pvt. Ltd.,2021,Acct_Distress,Acct_Distress
Beawar Pali Pindwara Tollway Pvt. Ltd.,2022,Acct_Distress,Acct_Distress
Beckman Coulter India Pvt. Ltd.,2018,Healthy,Healthy
Beckman Coulter India Pvt. Ltd.,2019,Healthy,Healthy
Beckman Coulter India Pvt. Ltd.,2020,Healthy,Healthy
Beckman Coulter India Pvt. Ltd.,2021,Healthy,Healthy
Beckman Coulter India Pvt. Ltd.,2022,Healthy,Healthy
Bectochem Loedige Process Technology Pvt. Ltd.,2018,Cash_Distress,Healthy
Bectochem Loedige Process Technology Pvt. Ltd.,2019,Healthy,Healthy
Bectochem Loedige Process Technology Pvt. Ltd.,2020,Healthy,Healthy
Bectochem Loedige Process Technology Pvt. Ltd.,2021,Healthy,Healthy
Bectochem Loedige Process Technology Pvt. Ltd.,2022,Healthy,Healthy
Becton Dickinson India Pvt. Ltd.,2021,Healthy,Healthy
Becton Dickinson India Pvt. Ltd.,2022,Healthy,Healthy
Bedmutha Industries Ltd.,2018,Acct_Distress,Acct_Distress
Bedmutha Industries Ltd.,2019,Acct_Distress,Acct_Distress
Bee K Bee Prints Pvt. Ltd.,2018,Healthy,Healthy
Beehive Software Services Pvt. Ltd.,2020,Full_Distress,Healthy
Beekay Steel Inds. Ltd.,2018,Healthy,Healthy
Beekay Steel Inds. Ltd.,2019,Healthy,Healthy
Beekay Steel Inds. Ltd.,2020,Healthy,Cash_Distress
Beekay Steel Inds. Ltd.,2021,Cash_Distress,Healthy
Beekay Steel Inds. Ltd.,2022,Healthy,Healthy
Beekaylon Synthetics Pvt. Ltd.,2021,Healthy,Healthy
Beekaylon Synthetics Pvt. Ltd.,2022,Healthy,Healthy
Beepee Coatings Pvt. Ltd.,2018,Healthy,Healthy
Beepee Coatings Pvt. Ltd.,2019,Healthy,Acct_Distress
Beepee Coatings Pvt. Ltd.,2020,Acct_Distress,Healthy
Beepee Coatings Pvt. Ltd.,2021,Healthy,Healthy
Beepee Coatings Pvt. Ltd.,2022,Healthy,Healthy
Beetel Teletech Ltd.,2018,Acct_Distress,Healthy
Beetel Teletech Ltd.,2019,Healthy,Acct_Distress
Beetel Teletech Ltd.,2020,Acct_Distress,Acct_Distress
Beetel Teletech Ltd.,2021,Acct_Distress,Healthy
Beetel Teletech Ltd.,2022,Healthy,Full_Distress
Beico Industries Pvt. Ltd.,2020,Healthy,Cash_Distress
Beico Industries Pvt. Ltd.,2021,Cash_Distress,Healthy
Beico Industries Pvt. Ltd.,2022,Healthy,Healthy
Beiersdorf (India) Pvt. Ltd.,2018,Healthy,Cash_Distress
Bekaert Eco-Solutions Pvt. Ltd.,2018,Cash_Distress,Healthy
Bekaert Industries Pvt. Ltd.,2018,Cash_Distress,Healthy
Bekaert Industries Pvt. Ltd.,2021,Healthy,Healthy
Bekaert Industries Pvt. Ltd.,2022,Healthy,Healthy
Bekem Infra Projects Pvt. Ltd.,2020,Healthy,Healthy
Bekem Infra Projects Pvt. Ltd.,2021,Healthy,Cash_Distress
Bekem Infra Projects Pvt. Ltd.,2022,Cash_Distress,Cash_Distress
Bel-Thales Systems Ltd.,2019,Healthy,Cash_Distress
Bel-Thales Systems Ltd.,2020,Cash_Distress,Cash_Distress
Bel-Thales Systems Ltd.,2021,Cash_Distress,Healthy
Bel-Thales Systems Ltd.,2022,Healthy,Acct_Distress
Belair Logistics Pvt. Ltd.,2019,Healthy,Healthy
Belair Logistics Pvt. Ltd.,2020,Healthy,Healthy
Bella Casa Fashion & Retail Ltd.,2018,Healthy,Healthy
Bella Casa Fashion & Retail Ltd.,2019,Healthy,Healthy
Bella Casa Fashion & Retail Ltd.,2020,Healthy,Healthy
Bella Casa Fashion & Retail Ltd.,2021,Healthy,Healthy
Bella Casa Fashion & Retail Ltd.,2022,Healthy,Healthy
Bellona Hospitality Services Ltd.,2021,Full_Distress,Full_Distress
Bellona Hospitality Services Ltd.,2022,Full_Distress,Full_Distress
Belmaks Pvt. Ltd.,2020,Healthy,Cash_Distress
Belmaks Pvt. Ltd.,2021,Cash_Distress,Healthy
Belmaks Pvt. Ltd.,2022,Healthy,Healthy
Belrise Industries Ltd.,2022,Healthy,Healthy
Bemco Hydraulics Ltd.,2018,Healthy,Healthy
Bemco Hydraulics Ltd.,2019,Healthy,Healthy
Bemco Hydraulics Ltd.,2020,Healthy,Healthy
Bemco Hydraulics Ltd.,2021,Healthy,Cash_Distress
Bemco Hydraulics Ltd.,2022,Cash_Distress,Healthy
Ben Line Agencies (India) Pvt. Ltd.,2021,Healthy,Healthy
Benara Bearings & Pistons Ltd.,2019,Healthy,Full_Distress
Benares Hotels Ltd.,2018,Healthy,Healthy
Benares Hotels Ltd.,2019,Healthy,Acct_Distress
Benares Hotels Ltd.,2020,Acct_Distress,Healthy
Benares Hotels Ltd.,2021,Healthy,Healthy
Benares Hotels Ltd.,2022,Healthy,Healthy
Benchmark Computer Solutions Ltd.,2021,Healthy,Healthy
Benchmark Computer Solutions Ltd.,2022,Healthy,Healthy
Benco Thermal Technologies Pvt. Ltd.,2018,Healthy,Cash_Distress
Benco Thermal Technologies Pvt. Ltd.,2019,Cash_Distress,Cash_Distress
Benetton India Pvt. Ltd.,2022,Cash_Distress,Cash_Distress
Bengal Aerotropolis Projects Ltd.,2018,Full_Distress,Full_Distress
Bengal Aerotropolis Projects Ltd.,2019,Full_Distress,Acct_Distress
Bengal Aerotropolis Projects Ltd.,2020,Acct_Distress,Acct_Distress
Bengal Aerotropolis Projects Ltd.,2021,Acct_Distress,Healthy
Bengal Aerotropolis Projects Ltd.,2022,Healthy,Healthy
Bengal Ambuja Housing Devp. Ltd.,2018,Acct_Distress,Healthy
Bengal Ambuja Housing Devp. Ltd.,2019,Healthy,Acct_Distress
Bengal Ambuja Housing Devp. Ltd.,2020,Acct_Distress,Healthy
Bengal Ambuja Housing Devp. Ltd.,2021,Healthy,Acct_Distress
Bengal Ambuja Housing Devp. Ltd.,2022,Acct_Distress,Healthy
Bengal Ambuja Metro Devp. Ltd.,2021,Healthy,Cash_Distress
Bengal Ambuja Metro Devp. Ltd.,2022,Cash_Distress,Healthy
Bengal Chemicals & Pharmaceuticals Ltd.,2022,Cash_Distress,Healthy
Bengal Energy Ltd.,2020,Healthy,Healthy
Bengal Energy Ltd.,2021,Healthy,Cash_Distress
Bengal Energy Ltd.,2022,Cash_Distress,Healthy
Bengal Greenfield Housing Devp. Co. Ltd.,2018,Healthy,Healthy
Bengal Greenfield Housing Devp. Co. Ltd.,2019,Healthy,Acct_Distress
Bengal Intelligent Parks Pvt. Ltd.,2018,Acct_Distress,Acct_Distress
Bengal Intelligent Parks Pvt. Ltd.,2019,Acct_Distress,Healthy
Bengal Intelligent Parks Pvt. Ltd.,2020,Healthy,Healthy
Bengal Intelligent Parks Pvt. Ltd.,2021,Healthy,Healthy
Bengal Intelligent Parks Pvt. Ltd.,2022,Healthy,Healthy
Bengal S R E I Infrastructure Devp. Ltd.,2018,Cash_Distress,Acct_Distress
Bengal S R E I Infrastructure Devp. Ltd.,2019,Acct_Distress,Full_Distress
Bengal S R E I Infrastructure Devp. Ltd.,2020,Full_Distress,Full_Distress
Bengal Shriram Hitech City Pvt. Ltd.,2018,Acct_Distress,Healthy
Bengal Shriram Hitech City Pvt. Ltd.,2019,Healthy,Acct_Distress
Bengal Shriram Hitech City Pvt. Ltd.,2020,Acct_Distress,Healthy
Bengal Shriram Hitech City Pvt. Ltd.,2021,Healthy,Full_Distress
Bengal Tea & Fabrics Ltd.,2018,Healthy,Healthy
Bengal Tea & Fabrics Ltd.,2019,Healthy,Healthy
Bengal Tea & Fabrics Ltd.,2020,Healthy,Healthy
Bengal Tea & Fabrics Ltd.,2021,Healthy,Acct_Distress
Bengal Tea & Fabrics Ltd.,2022,Acct_Distress,Acct_Distress
Bennett Technologies Pvt. Ltd.,2019,Healthy,Healthy
"Bennett, Coleman & Co. Ltd.",2021,Healthy,Cash_Distress
"Bennett, Coleman & Co. Ltd.",2022,Cash_Distress,Healthy
Benny Impex Pvt. Ltd.,2018,Healthy,Healthy
Benny Impex Pvt. Ltd.,2021,Healthy,Healthy
Benny Impex Pvt. Ltd.,2022,Healthy,Cash_Distress
Benson Polymers Ltd.,2018,Healthy,Healthy
Benson Polymers Ltd.,2019,Healthy,Healthy
Benstar Power Technologies India Pvt. Ltd.,2018,Healthy,Healthy
Benstar Power Technologies India Pvt. Ltd.,2019,Healthy,Healthy
Bentec India Ltd.,2018,Healthy,Healthy
Bentec India Ltd.,2019,Healthy,Healthy
Bentec India Ltd.,2020,Healthy,Healthy
Bentec India Ltd.,2021,Healthy,Healthy
Bentec India Ltd.,2022,Healthy,Healthy
Bentex Engineering Pvt. Ltd.,2020,Healthy,Healthy
Benzo Chem Inds. Pvt. Ltd.,2018,Healthy,Healthy
Benzo Chem Inds. Pvt. Ltd.,2019,Healthy,Healthy
Benzo Chem Inds. Pvt. Ltd.,2020,Healthy,Healthy
Benzo Chem Inds. Pvt. Ltd.,2021,Healthy,Healthy
Benzo Chem Inds. Pvt. Ltd.,2022,Healthy,Healthy
Berg & Schmidt (I) Pvt. Ltd.,2018,Healthy,Healthy
Berg & Schmidt (I) Pvt. Ltd.,2019,Healthy,Healthy
Berg & Schmidt (I) Pvt. Ltd.,2020,Healthy,Healthy
Berg & Schmidt (I) Pvt. Ltd.,2021,Healthy,Healthy
Berg & Schmidt (I) Pvt. Ltd.,2022,Healthy,Healthy
Berger Becker Coatings Pvt. Ltd.,2018,Healthy,Healthy
Berger Becker Coatings Pvt. Ltd.,2019,Healthy,Healthy
Berger Becker Coatings Pvt. Ltd.,2020,Healthy,Cash_Distress
Berger Becker Coatings Pvt. Ltd.,2021,Cash_Distress,Healthy
Berger Becker Coatings Pvt. Ltd.,2022,Healthy,Healthy
Berger Nippon Paint Automotive Coatings Pvt. Ltd.,2018,Full_Distress,Acct_Distress
Berger Nippon Paint Automotive Coatings Pvt. Ltd.,2019,Acct_Distress,Full_Distress
Berger Paints India Ltd.,2018,Healthy,Healthy
Berger Paints India Ltd.,2019,Healthy,Healthy
Berger Paints India Ltd.,2020,Healthy,Healthy
Berger Paints India Ltd.,2021,Healthy,Healthy
Berger Paints India Ltd.,2022,Healthy,Healthy
Bergner Impex (India) Pvt. Ltd.,2018,Cash_Distress,Healthy
Bergner Impex (India) Pvt. Ltd.,2019,Healthy,Full_Distress
Bergner Impex (India) Pvt. Ltd.,2020,Full_Distress,Cash_Distress
Bergner Impex (India) Pvt. Ltd.,2021,Cash_Distress,Full_Distress
Bergner Impex (India) Pvt. Ltd.,2022,Full_Distress,Healthy
Bericap India Pvt. Ltd.,2018,Healthy,Healthy
Bericap India Pvt. Ltd.,2022,Healthy,Healthy
Berkel Industries Pvt. Ltd.,2018,Healthy,Healthy
Berkel Industries Pvt. Ltd.,2019,Healthy,Healthy
Berkel Industries Pvt. Ltd.,2020,Healthy,Healthy
Berkel Industries Pvt. Ltd.,2021,Healthy,Healthy
Berkel Industries Pvt. Ltd.,2022,Healthy,Healthy
Berry Alloys Ltd.,2018,Healthy,Healthy
Berry Alloys Ltd.,2019,Healthy,Healthy
Berry Alloys Ltd.,2020,Healthy,Healthy
Berry Alloys Ltd.,2021,Healthy,Healthy
Berry Alloys Ltd.,2022,Healthy,Cash_Distress
Berrys Auto Ancillaries Pvt. Ltd.,2021,Healthy,Full_Distress
Berrys Auto Ancillaries Pvt. Ltd.,2022,Full_Distress,Acct_Distress
Beryl Drugs Ltd.,2018,Healthy,Healthy
Beryl Drugs Ltd.,2019,Healthy,Healthy
Beryl Drugs Ltd.,2020,Healthy,Healthy
Beryl Drugs Ltd.,2021,Healthy,Healthy
Beryl Drugs Ltd.,2022,Healthy,Healthy
Bespask Engineers Pvt. Ltd.,2020,Healthy,Healthy
Bespask Engineers Pvt. Ltd.,2021,Healthy,Healthy
Bespask Engineers Pvt. Ltd.,2022,Healthy,Healthy
Best Agrolife Ltd.,2018,Healthy,Healthy
Best Agrolife Ltd.,2019,Healthy,Healthy
Best Agrolife Ltd.,2020,Healthy,Cash_Distress
Best Agrolife Ltd.,2021,Cash_Distress,Cash_Distress
Best Agrolife Ltd.,2022,Cash_Distress,Healthy
Best Colour Solutions India Pvt. Ltd.,2020,Healthy,Healthy
Best Colour Solutions India Pvt. Ltd.,2021,Healthy,Healthy
Best Colour Solutions India Pvt. Ltd.,2022,Healthy,Healthy
Best Corporation Pvt. Ltd.,2018,Healthy,Healthy
Best Corporation Pvt. Ltd.,2019,Healthy,Healthy
Best Corporation Pvt. Ltd.,2022,Healthy,Cash_Distress
Best Crop Science Pvt. Ltd.,2022,Healthy,Healthy
Best Eastern Hotels Ltd.,2018,Healthy,Healthy
Best Eastern Hotels Ltd.,2021,Healthy,Healthy
Best Eastern Hotels Ltd.,2022,Healthy,Healthy
Best I T World (India) Pvt. Ltd.,2018,Healthy,Full_Distress
Best International Pvt. Ltd.,2022,Healthy,Healthy
Best Koki Automotive Pvt. Ltd.,2018,Healthy,Healthy
Best Koki Automotive Pvt. Ltd.,2019,Healthy,Healthy
Best Paper Mills Pvt. Ltd.,2021,Healthy,Healthy
Best Paper Mills Pvt. Ltd.,2022,Healthy,Healthy
Best Pumps (India) Pvt. Ltd.,2018,Healthy,Healthy
Best Value Chem Pvt. Ltd.,2018,Healthy,Healthy
Best Value Chem Pvt. Ltd.,2019,Healthy,Cash_Distress
Best Value Chem Pvt. Ltd.,2020,Cash_Distress,Healthy
Best Value Chem Pvt. Ltd.,2021,Healthy,Healthy
Best Value Chem Pvt. Ltd.,2022,Healthy,Healthy
Bestech Hospitalities Pvt. Ltd.,2022,Healthy,Healthy
Bestochem Formulation (India) Ltd.,2018,Cash_Distress,Healthy
Bestochem Formulation (India) Ltd.,2019,Healthy,Healthy
Bestochem Formulation (India) Ltd.,2020,Healthy,Cash_Distress
Bestochem Formulation (India) Ltd.,2021,Cash_Distress,Healthy
Bestseller Retail India Pvt. Ltd.,2019,Full_Distress,Acct_Distress
Beta Findeals Pvt. Ltd.,2018,Healthy,Healthy
Beta Findeals Pvt. Ltd.,2019,Healthy,Healthy
Beta Wind Farm Pvt. Ltd.,2020,Healthy,Healthy
Beta Wind Farm Pvt. Ltd.,2021,Healthy,Healthy
Beta Wind Farm Pvt. Ltd.,2022,Healthy,Healthy
Better & Brighter Homecare Pvt. Ltd.,2021,Healthy,Acct_Distress
Betts India Pvt. Ltd.,2019,Healthy,Healthy
Betts India Pvt. Ltd.,2020,Healthy,Healthy
Betts India Pvt. Ltd.,2021,Healthy,Healthy
Betts India Pvt. Ltd.,2022,Healthy,Healthy
Betul Oil Ltd.,2021,Healthy,Full_Distress
Betul Oil Ltd.,2022,Full_Distress,Acct_Distress
Betul Wind Farms Pvt. Ltd.,2020,Healthy,Healthy
Bhadohi Hotels Ltd.,2018,Cash_Distress,Cash_Distress
Bhadohi Hotels Ltd.,2019,Cash_Distress,Acct_Distress
Bhadohi Hotels Ltd.,2020,Acct_Distress,Healthy
Bhadohi Hotels Ltd.,2021,Healthy,Healthy
Bhadohi Hotels Ltd.,2022,Healthy,Healthy
Bhadora Industries Ltd.,2022,Healthy,Healthy
Bhadra Castalloy Pvt. Ltd.,2018,Healthy,Healthy
Bhadra Castalloy Pvt. Ltd.,2019,Healthy,Healthy
Bhadra Castalloy Pvt. Ltd.,2020,Healthy,Healthy
Bhadra Castalloy Pvt. Ltd.,2021,Healthy,Healthy
Bhadra Castalloy Pvt. Ltd.,2022,Healthy,Healthy
Bhadra International (India) Pvt. Ltd.,2018,Healthy,Healthy
Bhadra Paper Mills Ltd.,2021,Healthy,Healthy
Bhadra Paper Mills Ltd.,2022,Healthy,Healthy
Bhadrashree Steel & Power Ltd.,2018,Healthy,Healthy
Bhadrashree Steel & Power Ltd.,2019,Healthy,Healthy
Bhadrashree Steel & Power Ltd.,2020,Healthy,Healthy
Bhadrashree Steel & Power Ltd.,2021,Healthy,Healthy
Bhadrashree Steel & Power Ltd.,2022,Healthy,Healthy
Bhageria Industries Ltd.,2018,Healthy,Healthy
Bhageria Industries Ltd.,2019,Healthy,Healthy
Bhageria Industries Ltd.,2020,Healthy,Healthy
Bhageria Industries Ltd.,2021,Healthy,Healthy
Bhageria Industries Ltd.,2022,Healthy,Healthy
Bhagiradha Chemicals & Inds. Ltd.,2019,Healthy,Healthy
Bhagiradha Chemicals & Inds. Ltd.,2020,Healthy,Healthy
Bhagiradha Chemicals & Inds. Ltd.,2021,Healthy,Healthy
Bhagiradha Chemicals & Inds. Ltd.,2022,Healthy,Healthy
Bhagirath Coach & Metal Fabricators Pvt. Ltd.,2018,Healthy,Healthy
Bhagirath Coach & Metal Fabricators Pvt. Ltd.,2019,Healthy,Acct_Distress
Bhagirath Coach & Metal Fabricators Pvt. Ltd.,2020,Acct_Distress,Healthy
Bhagirath Coach & Metal Fabricators Pvt. Ltd.,2021,Healthy,Healthy
Bhagirath Coach & Metal Fabricators Pvt. Ltd.,2022,Healthy,Healthy
Bhagirathi Packaging Pvt. Ltd. [Merged],2018,Healthy,Cash_Distress
